query,intent
would you is this genuine product?,product_information
Update my email,account_issues
When was refund issued?,refund_status
is it possible to my refund is delayed!,refund_status
would you shipping zones thank you,shipping_inquiry
is it possible to what's included in the package? thank you,product_information
i need to profile update ASAP,account_issues
is it possible to what happened to my order? urgently,order_status
Change password!,account_issues
"excuse me, payment stuck ASAP",payment_issues
Would you I'd like to cancel my purchase immediately,order_cancellation
would you is this item available??,product_information
I would like to Account recovery immediately,account_issues
"hello, shipping discount please",shipping_inquiry
how do i shipping time.,shipping_inquiry
"Hey, Credit not received now",refund_status
Would you How does this product work? thank you,product_information
"Excuse me, I can't log in ASAP",account_issues
Can I Missing items in my order urgently,complaint
Cancel my order immediately please,order_cancellation
I would like to Account settings right away,account_issues
can i product specifications,product_information
Hi there,general_inquiry
Can I Contact information right away,general_inquiry
i would like to poor quality product right away,complaint
"hey, weekend delivery? right away",shipping_inquiry
is it possible to track my recent order!,order_status
how do i i have a question urgently,general_inquiry
"Please, I need to exchange this ASAP",return_exchange
"Hi, This is fraud",complaint
i want to i want my order cancelled today thank you,order_cancellation
I want to Refund inquiry now,refund_status
Refund not showing thanks,refund_status
"Please, General assistance now",general_inquiry
I would like to Item arrived damaged?,complaint
Could you Account settings immediately,account_issues
How do I I'd like to cancel my purchase thank you,order_cancellation
"Excuse me, I want to file a complaint please",complaint
Account suspended.,account_issues
"Hey, Item arrived damaged please",complaint
i want to fastest shipping option?,shipping_inquiry
is it possible to return my order thanks,return_exchange
Where is my package?,order_status
"hey, not as described",complaint
Refund timeline,refund_status
"Please, Payment not accepted immediately",payment_issues
I would like to Forgot password right away,account_issues
"Please, Payment method not working?",payment_issues
"Hi, Ground shipping please",shipping_inquiry
Shipment status urgently,order_status
I would like to Can I swap this?,return_exchange
could you problem with checkout please,payment_issues
i would like to account recovery thank you,account_issues
I want to Account settings immediately,account_issues
"hey, create new password immediately",account_issues
I want to Shipping discount!,shipping_inquiry
"hi, is it too late to cancel?!",order_cancellation
"hello, someone else accessing my account thanks",account_issues
Is it possible to Very disappointed with the service please,complaint
Customer support,general_inquiry
Can I Payment problem thanks,payment_issues
"excuse me, refund to bank account urgently",refund_status
Could you Product origin ASAP,product_information
I need to I no longer want this order ASAP,order_cancellation
"Hello, Charged but no confirmation urgently",payment_issues
I would like to Shipping methods.,shipping_inquiry
"hello, return window now",return_exchange
i want to worst experience ever ASAP,complaint
"Please, Please cancel my recent order ASAP",order_cancellation
Refund amount incorrect,refund_status
How do I Item arrived damaged immediately,complaint
is it possible to card not accepted ASAP,payment_issues
I need to I need to cancel an order thank you,order_cancellation
would you shipping methods?,shipping_inquiry
I want to Refund status thanks,refund_status
"hey, authentication failed ASAP",account_issues
i need to is anyone there? thank you,general_inquiry
can i how to return?!,return_exchange
how do i best seller products!,product_information
Someone else accessing my account,account_issues
Worst experience ever now,complaint
would you unlock my account thank you,account_issues
"please, when will i get my refund? right away",refund_status
Standard shipping,shipping_inquiry
"excuse me, any updates on my order? immediately",order_status
how do i transaction failed immediately,payment_issues
"please, i'd like to cancel my purchase please",order_cancellation
How do I Error during payment?,payment_issues
i need to i demand compensation urgently,complaint
"please, very disappointed with the service thank you",complaint
how do i start a return please,return_exchange
How do I Package tracking request thank you,order_status
Do you have this in stock? thanks,product_information
how do i my card isn't working now,payment_issues
could you can someone help me?.,general_inquiry
i want to i haven't received my refund thank you,refund_status
"hey, how much is shipping? right away",shipping_inquiry
"Please, Check my order status!",order_status
would you change shipping address please,shipping_inquiry
"hello, ground shipping thank you",shipping_inquiry
"hey, refund timeline?",refund_status
is it possible to payment unsuccessful!,payment_issues
How do I Contact information?,general_inquiry
i would like to refund to bank account ASAP,refund_status
"hey, this is fraud thanks",complaint
could you i want to file a complaint urgently,complaint
Could you Product specifications right away,product_information
"excuse me, please help me cancel my order urgently",order_cancellation
i need to i'm waiting for my order immediately,order_status
I want to Is this genuine product?!,product_information
would you how do i return an item? ASAP,return_exchange
Refund request status,refund_status
is it possible to how long for refund? urgently,refund_status
would you initiate return ASAP,return_exchange
i want to very disappointed with the service?,complaint
i would like to delivery options now,shipping_inquiry
"hi, i haven't received my order yet.",order_status
i need to when will my order arrive? right away,order_status
i need to help with payment problem now,payment_issues
"hello, customer support right away",general_inquiry
What's the status of my order?,order_status
Would you Shipping rates ASAP,shipping_inquiry
how do i more info about the item urgently,product_information
"hi, product reviews now",product_information
"excuse me, return request?",return_exchange
"excuse me, fastest shipping option!",shipping_inquiry
i want to product malfunction please,complaint
Would you Refund taking too long thanks,refund_status
i would like to product malfunction now,complaint
"Please, Transaction failed right away",payment_issues
I need to Same day delivery.,shipping_inquiry
"hey, return shipping urgently",return_exchange
I need to Is my package lost? urgently,order_status
Can I return this product? thank you,return_exchange
Is it possible to Business hours now,general_inquiry
could you economy shipping.,shipping_inquiry
"hello, i haven't received my refund thanks",refund_status
"hello, customer support please",general_inquiry
Shipping time?,shipping_inquiry
"excuse me, i was charged twice?",payment_issues
"Excuse me, Payment stuck now",payment_issues
can i package tracking request urgently,order_status
Can I Refund inquiry right away,refund_status
"Hello, Payment method not working thank you",payment_issues
would you what happened to my order? right away,order_status
would you i need to know where my order is urgently,order_status
i need to when does my order arrive? now,order_status
i want to order tracking?,order_status
could you stop my order ASAP,order_cancellation
"could you don't ship my order, cancel it?",order_cancellation
is it possible to payment issue with my account!,payment_issues
I want to Cancel my order immediately immediately,order_cancellation
"Hello, Help me please thank you",general_inquiry
could you air shipping.,shipping_inquiry
I need to Track my order!,order_status
would you is my order on the way? now,order_status
"Excuse me, Where is my order??",order_status
I need to When does my order arrive?!,order_status
"can i wrong size, need exchange ASAP",return_exchange
I need to When was refund issued? now,refund_status
can i this is not what i ordered please,complaint
would you payment stuck right away,payment_issues
how do i can i still cancel my order? immediately,order_cancellation
"hi, is this item available? immediately",product_information
"hi, hello.",general_inquiry
i would like to package tracking request ASAP,order_status
"hi, please cancel my recent order immediately",order_cancellation
Product is defective!,complaint
would you someone else accessing my account right away,account_issues
I need to Best seller products thanks,product_information
I need to Expected delivery date? please,order_status
"excuse me, shipping methods thanks",shipping_inquiry
can i i'd like to exchange urgently,return_exchange
Is it possible to My order is taking too long!,order_status
i need to i want to speak to a manager urgently,complaint
Please void my order please,order_cancellation
"excuse me, i haven't received my order yet right away",order_status
could you the product is broken.,complaint
"hey, is my package lost? immediately",order_status
would you general question!,general_inquiry
"hey, login problem ASAP",account_issues
i need to payment gateway error thanks,payment_issues
"hey, login problem!",account_issues
I haven't received my order yet,order_status
"hey, update account information thanks",account_issues
Would you I want to file a complaint?,complaint
how do i card declined thank you,payment_issues
i need to account security concern right away,account_issues
"excuse me, shipping time urgently",shipping_inquiry
Brand information?,product_information
Can't access my account right away,account_issues
"Excuse me, Payment gateway error immediately",payment_issues
"please, track my refund thanks",refund_status
"hello, charged but no confirmation please",payment_issues
Cancel my latest purchase thank you,order_cancellation
"hello, where is my refund? urgently",refund_status
Would you I haven't received my order yet?,order_status
"hi, free returns? immediately",return_exchange
could you when is refund processed? urgently,refund_status
Can I Refund request status.,refund_status
"hello, i was charged twice thank you",payment_issues
I need to Return pickup!,return_exchange
Would you Full refund please immediately,refund_status
i need to please help me cancel my order now,order_cancellation
"Excuse me, Login problem thanks",account_issues
I want to What's the status of my order?!,order_status
"excuse me, full refund please please",refund_status
Do you ship to my area?!,shipping_inquiry
I want to Someone else accessing my account,account_issues
i want to can i swap this? right away,return_exchange
"hi, how much is shipping?!",shipping_inquiry
is it possible to i need assistance.,general_inquiry
how do i this is not what i ordered thanks,complaint
i would like to not as described!,complaint
How do I Product dimensions now,product_information
could you same day delivery right away,shipping_inquiry
i want to when was refund issued? immediately,refund_status
"hi, my refund is delayed.",refund_status
how do i waiting for refund,refund_status
"Please, Update my email please",account_issues
Would you Expedite my refund?,refund_status
"hello, payment problem",payment_issues
Would you Cancel my order please thanks,order_cancellation
is it possible to update account information thank you,account_issues
"hey, exchange for different size ASAP",return_exchange
"hey, don't ship my order, cancel it immediately",order_cancellation
could you can't process my payment please,payment_issues
"excuse me, ship to different address ASAP",shipping_inquiry
i would like to worst experience ever now,complaint
can i i'd like to cancel my purchase.,order_cancellation
Can I Best seller products immediately,product_information
"Hey, Login problem immediately",account_issues
"hello, very disappointed with the service?",complaint
"hey, fastest shipping option?",shipping_inquiry
how do i wrong item received thank you,complaint
"please, payment not accepted.",payment_issues
Could you Update account information now,account_issues
"hello, economy shipping!",shipping_inquiry
i want to ship to different address right away,shipping_inquiry
"Hello, Free returns?.",return_exchange
"hey, i need to cancel asap.",order_cancellation
I'm not satisfied thanks,complaint
"excuse me, product quality now",product_information
"Hi, Is my package lost?.",order_status
"I changed my mind, cancel my order",order_cancellation
I need to Debit card declined please,payment_issues
"Hi, Product recommendations thanks",product_information
Shipping options,shipping_inquiry
I need to International shipping now,shipping_inquiry
"Please, Payment keeps failing?",payment_issues
"please, change my phone number?",account_issues
Product recommendations,product_information
would you what's the warranty on this? thanks,product_information
"excuse me, can't pay for my order urgently",payment_issues
I need to Charged but no confirmation please,payment_issues
Is my package lost?,order_status
"hey, i need help?",general_inquiry
"Please, Two factor authentication issue!",account_issues
i would like to login credentials not working please,account_issues
I would like to Refund request status urgently,refund_status
"excuse me, return my order ASAP",return_exchange
is it possible to is this item available? immediately,product_information
Can I More info about the item.,product_information
"hey, merge accounts ASAP",account_issues
Would you Customer support now,general_inquiry
"Hi, Product origin thank you",product_information
"would you don't ship my order, cancel it!",order_cancellation
could you can you track my order? ASAP,order_status
Is it possible to Login credentials not working now,account_issues
could you product reviews right away,product_information
can i product reviews please,product_information
"Please, I want to track my package!",order_status
Can I still cancel my order?,order_cancellation
"please, can you cancel my order for me?",order_cancellation
How do I Where is my order?!,order_status
"Excuse me, Has my order shipped? thanks",order_status
can i credit not received thanks,refund_status
Would you Shipping methods ASAP,shipping_inquiry
Can I Very bad service now,complaint
how do i i want to send this back urgently,return_exchange
I would like to Payment stuck thanks,payment_issues
How do I Support request thanks,general_inquiry
can i delivery fee?,shipping_inquiry
"excuse me, has my order shipped? immediately",order_status
"please, where is my package? thanks",order_status
"Excuse me, Delete my account.",account_issues
"hi, customer support right away",general_inquiry
i need to is this compatible with...? thank you,product_information
"Wrong size, need exchange?",return_exchange
i need to charged but no confirmation please,payment_issues
"hello, refund and return ASAP",return_exchange
"excuse me, free returns? urgently",return_exchange
is it possible to double charged on my card!,payment_issues
how do i login problem urgently,account_issues
Can I Money back please right away,refund_status
how do i what sizes are available? ASAP,product_information
is it possible to refund and return ASAP,return_exchange
"Hey, I want to return this ASAP",return_exchange
"excuse me, speak to representative right away",general_inquiry
i want to double charged on my card,payment_issues
"please, verification code not received.",account_issues
"hello, i want to revoke my order thank you",order_cancellation
is it possible to false advertising!,complaint
could you priority shipping now,shipping_inquiry
I would like to Best seller products right away,product_information
"excuse me, sign in issues right away",account_issues
"excuse me, i want to revoke my order right away",order_cancellation
I want to Product doesn't work immediately,complaint
i need to shipping options!,shipping_inquiry
could you change my phone number urgently,account_issues
"hi, someone else accessing my account!",account_issues
i need to payment method not working please,payment_issues
"please, can someone help me?",general_inquiry
"hello, what's the status of my order? now",order_status
"please, information needed.",general_inquiry
is it possible to track my order,order_status
"Hi, Is my order on the way? urgently",order_status
"hey, contact information now",general_inquiry
Check refund status,refund_status
i need to i need to cancel asap please,order_cancellation
Weekend delivery?,shipping_inquiry
I need to Product dimensions.,product_information
i need to i want my order cancelled today ASAP,order_cancellation
Cancel my latest purchase ASAP,order_cancellation
Reimburse me,refund_status
"hello, more info about the item thanks",product_information
My card isn't working please,payment_issues
Would you I want to cancel the order I just placed immediately,order_cancellation
could you shipping methods?,shipping_inquiry
"hi, forgot password please",account_issues
"hi, verification code not received now",account_issues
I can't log in!,account_issues
I need to This is unacceptable.,complaint
how do i when will i receive my order? please,order_status
is it possible to shipping zones ASAP,shipping_inquiry
"excuse me, connect me to support now",general_inquiry
i would like to product is defective,complaint
is it possible to any updates on my order?.,order_status
can i shipping charges please,shipping_inquiry
I want to When does my order arrive?,order_status
I want to When can I expect my delivery?!,order_status
Information needed,general_inquiry
would you free returns? please,return_exchange
"excuse me, is my package lost? thank you",order_status
"Excuse me, Change shipping address",shipping_inquiry
could you my order hasn't arrived thanks,order_status
Product origin now,product_information
would you my payment was rejected right away,payment_issues
"excuse me, refund to credit card!",refund_status
Is it possible to Product malfunction now,complaint
"excuse me, when will my order arrive? please",order_status
can i item arrived damaged urgently,complaint
"hi, debit card declined.",payment_issues
"hi, ground shipping thanks",shipping_inquiry
Would you Card not accepted thanks,payment_issues
Is it possible to My refund is delayed thanks,refund_status
i would like to my account is blocked.,account_issues
"i would like to wrong size, need exchange.",return_exchange
i want to shipping zones thank you,shipping_inquiry
"please, delivery cost estimate?",shipping_inquiry
could you i'm frustrated immediately,complaint
"Hello, Account recovery ASAP",account_issues
i want to i was charged twice please,payment_issues
I need to When can I expect my delivery? immediately,order_status
Would you I want to revoke my order thanks,order_cancellation
"I accidentally ordered, please cancel",order_cancellation
"Hey, Refund not received ASAP",refund_status
i want to product features right away,product_information
I want to When was refund issued? please,refund_status
Can I Air shipping.,shipping_inquiry
Would you Business hours.,general_inquiry
i want to account not working thanks,account_issues
"Hi, Delete my account ASAP",account_issues
"Hey, Shipping cost thanks",shipping_inquiry
can i new here urgently,general_inquiry
"hello, worst experience ever",complaint
I need to Free returns?,return_exchange
"hey, i'd like to cancel my purchase immediately",order_cancellation
can i product description please now,product_information
Is it possible to Cancel my latest purchase right away,order_cancellation
is it possible to human agent please immediately,general_inquiry
Would you This is not what I ordered please,complaint
How do I I need my money back thanks,refund_status
"Hi, Priority shipping right away",shipping_inquiry
Very disappointed with the service,complaint
"is it possible to item doesn't fit, return please ASAP",return_exchange
Can I still cancel my order??,order_cancellation
"hi, business hours right away",general_inquiry
how do i next day delivery immediately,shipping_inquiry
is it possible to product specifications urgently,product_information
"Please, Refund not showing",refund_status
I need to cancel ASAP thanks,order_cancellation
i need to package tracking request thanks,order_status
"Excuse me, My card isn't working thanks",payment_issues
i want to best seller products urgently,product_information
is it possible to can you cancel my order for me? thank you,order_cancellation
"Please, How much is shipping?.",shipping_inquiry
"Excuse me, Refund pending please",refund_status
Is it possible to Cancel my order please?,order_cancellation
What's the warranty on this?,product_information
i need to profile update.,account_issues
I need customer service,general_inquiry
how do i payment failed.,payment_issues
would you refund and return immediately,return_exchange
Is it possible to Business hours right away,general_inquiry
I want to I need to cancel ASAP,order_cancellation
would you hi there,general_inquiry
"please, can you help me?.",general_inquiry
i need to i want to file a complaint urgently,complaint
I want to I want to send this back now,return_exchange
Can I Is this item available?!,product_information
I feel cheated right away,complaint
Refund processing time right away,refund_status
I want to Refund and return please,return_exchange
i would like to i'm waiting for my order,order_status
"excuse me, billing issue thanks",payment_issues
"Hey, How does this product work? immediately",product_information
i want to item availability.,product_information
"please, how can i contact you?!",general_inquiry
Would you Contact information ASAP,general_inquiry
I need to Air shipping ASAP,shipping_inquiry
"Hello, Ground shipping immediately",shipping_inquiry
Would you Help with payment problem right away,payment_issues
is it possible to i have a question now,general_inquiry
is it possible to checkout error,payment_issues
I want to Full refund please thank you,refund_status
Return process!,return_exchange
would you update account information now,account_issues
How do I Can't process my payment?,payment_issues
"Excuse me, 30 day return.",return_exchange
I want to return this please,return_exchange
"please, how do i cancel my order? urgently",order_cancellation
would you unlock my account ASAP,account_issues
i would like to cancel my latest purchase ASAP,order_cancellation
"please, waiting for refund ASAP",refund_status
Is it possible to Is this genuine product? thank you,product_information
I would like to Very bad service ASAP,complaint
i want to quick question now,general_inquiry
Card declined,payment_issues
I would like to What's the warranty on this? please,product_information
"hey, where is my refund? now",refund_status
What colors does it come in? please,product_information
could you account locked immediately,account_issues
I need to Can't process my payment please,payment_issues
Is it possible to Stop my order.,order_cancellation
"hey, payment error?",payment_issues
how do i when does my order arrive??,order_status
Has my order shipped?,order_status
"hello, payment method not working urgently",payment_issues
"Excuse me, I demand compensation immediately",complaint
"Hello, This is unacceptable?",complaint
Is it possible to How to return?!,return_exchange
"I need to Wrong order, please cancel thanks",order_cancellation
I want to Account suspended.,account_issues
Can I Unlock my account!,account_issues
Where is my package? thank you,order_status
I would like to I can't log in!,account_issues
"Please, My payment was rejected please",payment_issues
I want to I need to cancel an order immediately,order_cancellation
"Hi, My payment was rejected right away",payment_issues
"Hello, Wrong size, need exchange urgently",return_exchange
Would you Delivery cost estimate.,shipping_inquiry
Would you Please cancel my recent order!,order_cancellation
"Please, How does this product work? right away",product_information
"Hi, Product origin.",product_information
Brand information ASAP,product_information
i need to product recommendations urgently,product_information
"Hi, Merge accounts?",account_issues
Someone else accessing my account ASAP,account_issues
"hi, i need to cancel an order now",order_cancellation
I want to return this,return_exchange
would you what's included in the package??,product_information
"Hi, I need customer service",general_inquiry
How do I Refund taking too long immediately,refund_status
How does this work??,general_inquiry
"Excuse me, Is anyone there?",general_inquiry
i want to delivery options thanks,shipping_inquiry
"excuse me, contact information",general_inquiry
Could you Return shipping urgently,return_exchange
Can I New arrivals,product_information
How do I Package tracking request now,order_status
"Hello, Account recovery.",account_issues
"Hey, Where is my delivery?.",order_status
"hey, material information.",product_information
"Hey, New arrivals?",product_information
would you when is refund processed? now,refund_status
i want to payment keeps failing thank you,payment_issues
"Hi, Payment issue with my account.",payment_issues
could you when can i expect my delivery??,order_status
could you can you cancel my order for me? thank you,order_cancellation
can i this is unacceptable please,complaint
Is it possible to Brand information now,product_information
"Please, I demand compensation?",complaint
I want to Checkout error!,payment_issues
can i cancel the items in my order thanks,order_cancellation
would you business hours.,general_inquiry
i would like to exchange for different size please,return_exchange
How do I Check my order status immediately,order_status
"Excuse me, Product doesn't work",complaint
Could you Stop my order?,order_cancellation
i would like to how much is shipping? right away,shipping_inquiry
would you refund not showing thanks,refund_status
"Please, Where is my delivery? urgently",order_status
Debit card declined thank you,payment_issues
How do I Expected delivery date? urgently,order_status
can i account hacked urgently,account_issues
Shipping rates,shipping_inquiry
i would like to error during payment immediately,payment_issues
"hi, shipping rates thank you",shipping_inquiry
I would like to I feel cheated.,complaint
"hi, payment not accepted!",payment_issues
"please, i want to cancel the order i just placed?",order_cancellation
i want to my order is taking too long thank you,order_status
Track my refund?,refund_status
Would you I demand compensation immediately,complaint
i want to this is unacceptable,complaint
could you i want to track my package immediately,order_status
I want to Please process a cancellation thank you,order_cancellation
"hi, i no longer want this order",order_cancellation
would you account not working.,account_issues
"Hi, Payment not accepted",payment_issues
"Hey, Order tracking?",order_status
would you tell me about this product immediately,product_information
can i quick question now,general_inquiry
Problem with checkout urgently,payment_issues
I would like to Where is my package?!,order_status
"Hey, Delete my account now",account_issues
How do I Exchange policy.,return_exchange
"hey, refund processing time thanks",refund_status
"hey, ship to different address.",shipping_inquiry
This is fraud right away,complaint
i want to can you cancel my order for me? ASAP,order_cancellation
How do I First time customer,general_inquiry
I need to Account security concern please,account_issues
would you is my order on the way? immediately,order_status
is it possible to tell me about this product.,product_information
i would like to cancel my order please now,order_cancellation
can i payment method not working ASAP,payment_issues
"Hey, Initiate return please",return_exchange
Would you Payment error ASAP,payment_issues
I need to Change shipping address.,shipping_inquiry
I need to Cancel order ASAP,order_cancellation
could you what are the product details? please,product_information
i want to when will i receive my order?!,order_status
"hello, start a return please",return_exchange
"please, charged but no confirmation now",payment_issues
would you i'd like to cancel my purchase thank you,order_cancellation
I would like to Can't complete payment thank you,payment_issues
How do I Return my order.,return_exchange
i need to replace my item urgently,return_exchange
is it possible to product quality immediately,product_information
Could you Refund taking too long thank you,refund_status
Would you This is unacceptable right away,complaint
I would like to Cancel the items in my order ASAP,order_cancellation
can i what's included in the package? now,product_information
"Please, Wrong size, need exchange ASAP",return_exchange
Refund timeline immediately,refund_status
More info about the item.,product_information
is it possible to return label request urgently,return_exchange
Cancel the items in my order,order_cancellation
"excuse me, standard shipping!",shipping_inquiry
"please, account not working thanks",account_issues
I want to 30 day return right away,return_exchange
I would like to I want to send this back ASAP,return_exchange
"excuse me, horrible experience!",complaint
"Excuse me, I need to complain now",complaint
"Hey, Expedite my refund!",refund_status
I want to revoke my order,order_cancellation
"excuse me, update my email right away",account_issues
could you dissatisfied customer,complaint
"excuse me, account settings",account_issues
"Hello, When does my order arrive??",order_status
How do I Debit card declined!,payment_issues
Would you What sizes are available?.,product_information
could you i want to return this urgently,return_exchange
I demand compensation urgently,complaint
"hey, horrible experience now",complaint
General question,general_inquiry
Can I Refund not showing right away,refund_status
could you payment error immediately,payment_issues
"Please, What are the product details? right away",product_information
would you business hours!,general_inquiry
"hi, i need to know where my order is thanks",order_status
how do i weekend delivery? right away,shipping_inquiry
Product quality,product_information
"Hi, I haven't received my order yet urgently",order_status
"excuse me, two factor authentication issue.",account_issues
would you i want my order cancelled today please,order_cancellation
"Hey, Refund processing time.",refund_status
Could you How do I cancel my order??,order_cancellation
I want to New here right away,general_inquiry
I need to Transaction failed?,payment_issues
i need to delivery status please?,order_status
would you international shipping.,shipping_inquiry
"hi, sign in issues immediately",account_issues
"Excuse me, Package tracking request.",order_status
could you best seller products now,product_information
"Please, Account locked ASAP",account_issues
I would like to Payment unsuccessful please,payment_issues
I want to Change my phone number now,account_issues
i need to return process now,return_exchange
"hey, my card isn't working thanks",payment_issues
Can I Account not working?,account_issues
"hey, i want to cancel the order i just placed thanks",order_cancellation
"Hey, I need to complain now",complaint
"please, i haven't received my order yet ASAP",order_status
i would like to forgot password,account_issues
"Hi, Payment keeps failing please",payment_issues
Quality issue return ASAP,return_exchange
Free shipping?!,shipping_inquiry
Shipping zones,shipping_inquiry
how do i cancel the items in my order now,order_cancellation
"hey, order tracking right away",order_status
can i is this genuine product? urgently,product_information
"please, verification code not received please",account_issues
I need to What happened to my order? right away,order_status
could you connect me to support urgently,general_inquiry
i want to track my recent order!,order_status
"excuse me, shipping rates ASAP",shipping_inquiry
how do i can i cancel my order? please,order_cancellation
"Excuse me, I want to cancel the order I just placed.",order_cancellation
"Hey, What colors does it come in??",product_information
"excuse me, money deducted but order failed right away",payment_issues
Economy shipping,shipping_inquiry
"hey, payment stuck!",payment_issues
"hello, what colors does it come in? please",product_information
could you full refund please thank you,refund_status
"please, air shipping",shipping_inquiry
Is it possible to General help now,general_inquiry
I want to Problem with checkout ASAP,payment_issues
i need to compare products.,product_information
"hello, start a return?",return_exchange
"hi, debit card declined please",payment_issues
"hey, product quality immediately",product_information
I need to When will I receive my order? urgently,order_status
is it possible to any updates on my order?!,order_status
Can I Schedule a return thanks,return_exchange
is it possible to standard shipping,shipping_inquiry
"hi, delivery days.",shipping_inquiry
i need to how does this product work? thank you,product_information
"Hey, Exchange for different size now",return_exchange
Would you Delivery days ASAP,shipping_inquiry
"please, i need to cancel an order right away",order_cancellation
Good morning,general_inquiry
I would like to General question.,general_inquiry
Could you I need to cancel an order?,order_cancellation
"please, refund to bank account",refund_status
I want to I can't log in immediately,account_issues
is it possible to i need to cancel an order now,order_cancellation
I want to How to return??,return_exchange
i want to what happened to my order? ASAP,order_status
"hi, priority shipping?",shipping_inquiry
would you i need my money back right away,refund_status
"hi, return damaged product thanks",return_exchange
I want to Password reset,account_issues
can i how can i contact you??,general_inquiry
"excuse me, my order hasn't arrived now",order_status
i need to how do i return an item? ASAP,return_exchange
i need to has my package been dispatched? thanks,order_status
"hello, product is defective ASAP",complaint
"please, payment not accepted!",payment_issues
Could you Account security concern immediately,account_issues
I want to I need assistance immediately,general_inquiry
"Hey, Exchange for different size immediately",return_exchange
"Excuse me, Wrong size, need exchange thanks",return_exchange
"Excuse me, Item availability?",product_information
I want to I want to return this right away,return_exchange
"hey, refund processing time urgently",refund_status
Sign in issues,account_issues
i want to cancel my latest purchase ASAP,order_cancellation
"hi, the product is broken thanks",complaint
can i expedite my refund?,refund_status
What's the warranty on this?!,product_information
i want to when will i receive my order? ASAP,order_status
would you i need assistance,general_inquiry
i need to this is fraud.,complaint
Can I Product reviews now,product_information
How do I Free delivery threshold thanks,shipping_inquiry
could you stop my order now,order_cancellation
i need to order tracking right away,order_status
i need to quick question urgently,general_inquiry
can i please cancel my recent order please,order_cancellation
Can I Speak to representative right away,general_inquiry
i want to my payment didn't go through thanks,payment_issues
How do I Email not recognized thanks,account_issues
"Item doesn't fit, return please",return_exchange
"hi, return pickup thank you",return_exchange
I would like to Refund processing time thank you,refund_status
Return process,return_exchange
how do i hello please,general_inquiry
"Hello, International shipping.",shipping_inquiry
i want to change my phone number thanks,account_issues
"excuse me, credit card issue thanks",payment_issues
i need to payment stuck urgently,payment_issues
"Hi, How does this product work?",product_information
"please, i need information immediately",general_inquiry
how do i i demand compensation now,complaint
"please, can't complete payment thanks",payment_issues
Account locked please,account_issues
"hey, is this item available? ASAP",product_information
I want to Order tracking right away,order_status
"Please, Where is my order? urgently",order_status
is it possible to refund not received,refund_status
how do i return label request ASAP,return_exchange
Payment gateway error,payment_issues
i want to cancel my order please now,order_cancellation
"Please, This is not what I ordered please",complaint
This is not what I ordered urgently,complaint
would you dissatisfied customer right away,complaint
Express shipping,shipping_inquiry
i would like to expedite my refund thanks,refund_status
would you refund to bank account please,refund_status
"hello, what happened to my order? immediately",order_status
"Hello, Cancellation request for my order!",order_cancellation
"Please, Delivery options immediately",shipping_inquiry
How do I Weekend delivery? please,shipping_inquiry
i would like to is this compatible with...? immediately,product_information
Could you Please process a cancellation thank you,order_cancellation
"hi, i feel cheated",complaint
Refund and return urgently,return_exchange
how do i technical specifications please,product_information
could you my card isn't working immediately,payment_issues
Air shipping,shipping_inquiry
"Hi, Account security concern?",account_issues
i need to how can i contact you?!,general_inquiry
is it possible to reset my password immediately,account_issues
i would like to please void my order!,order_cancellation
how do i payment issue with my account thanks,payment_issues
could you do you ship to my area? now,shipping_inquiry
i would like to can i return this product? please,return_exchange
"would you item doesn't fit, return please urgently",return_exchange
could you is this product good? thank you,product_information
I need to Expedite my refund ASAP,refund_status
Is it possible to I no longer want this order,order_cancellation
Password reset,account_issues
I'm frustrated thank you,complaint
"Please, Checkout error?",payment_issues
i want to is this genuine product? right away,product_information
Is it possible to Can't access my account urgently,account_issues
could you return process thank you,return_exchange
i would like to i have a question urgently,general_inquiry
Would you Product malfunction ASAP,complaint
could you technical specifications,product_information
i want to product origin now,product_information
Checkout error thanks,payment_issues
"hi, payment unsuccessful",payment_issues
"hello, i need to exchange this!",return_exchange
"please, technical specifications please",product_information
"excuse me, i need to exchange this thank you",return_exchange
"hey, change shipping address?",shipping_inquiry
"hello, can i cancel my order? right away",order_cancellation
I need my money back,refund_status
i want to missing items in my order thanks,complaint
I want to Return label request,return_exchange
30 day return,return_exchange
is it possible to best seller products,product_information
Is this genuine product?,product_information
"hello, refund timeline ASAP",refund_status
I would like to Good afternoon ASAP,general_inquiry
can i compare products.,product_information
"please, speak to representative right away",general_inquiry
"hi, product is defective please",complaint
How can I contact you? urgently,general_inquiry
would you billing issue,payment_issues
"Please, Login problem thank you",account_issues
how do i i want to return this thank you,return_exchange
Can't process my payment,payment_issues
how do i international shipping,shipping_inquiry
I want to Money deducted but order failed!,payment_issues
"Hey, Authentication failed",account_issues
i need to tell me about this product,product_information
Is it possible to Air shipping thank you,shipping_inquiry
Is it possible to Exchange policy ASAP,return_exchange
"Hello, General question thank you",general_inquiry
Exchange policy!,return_exchange
Payment keeps failing,payment_issues
i want to stop my order immediately,order_cancellation
Is it possible to Do you have this in stock?,product_information
"Hey, Cancel the items in my order thank you",order_cancellation
"Please, How long for refund? thank you",refund_status
Can I Do you ship to my area? right away,shipping_inquiry
"Hi, How does this product work?!",product_information
I want to send this back,return_exchange
"Hi, Email not recognized.",account_issues
How do I Connect me to support urgently,general_inquiry
"excuse me, the product is broken.",complaint
how do i where is my package? please,order_status
Could you Cancel my order immediately ASAP,order_cancellation
Free delivery threshold,shipping_inquiry
